Time,Body[x],Body[y],Body[z],Left Shoulder [x],Left Shoulder [y],Left Shoulder [z],Right Shoulder [x],Right Shoulder [y],Right Shoulder [z],Right Elbow [x],Right Elbow [y],Right Elbow [z],Right Hand [x],Right Hand [y],Right Hand [z]
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.75,1.50916,-0.0218816,-0.183004,1.63811,-0.166632,0.359123,1.60603,0.185509,0.331542,1.57603,0.233435,0.0773337,1.41193,0.215812,-0.201406,
0.78,1.50977,-0.0207146,-0.18447,1.63761,-0.166599,0.359043,1.60649,0.185717,0.331538,1.57738,0.234957,0.0746196,1.43037,0.236809,-0.223316,
0.81,1.51029,-0.0199329,-0.185166,1.63706,-0.166649,0.35899,1.60762,0.185678,0.332109,1.58169,0.239573,0.0734398,1.43763,0.246763,-0.222122,
0.84,1.51068,-0.0195597,-0.185421,1.63688,-0.166667,0.359,1.60949,0.185679,0.332893,1.58554,0.243796,0.0743832,1.4322,0.25248,-0.218768,
0.87,1.51077,-0.0194318,-0.185512,1.63681,-0.166671,0.359004,1.61066,0.185552,0.333352,1.58626,0.244851,0.0749199,1.42599,0.254643,-0.216986,
0.9,1.51097,-0.0194022,-0.185828,1.63536,-0.166708,0.358704,1.61158,0.185151,0.333319,1.58556,0.245243,0.0756627,1.40757,0.255923,-0.208353,
0.93,1.51095,-0.0190832,-0.186358,1.63319,-0.166821,0.357926,1.61245,0.184708,0.333056,1.57982,0.242445,0.0778347,1.38384,0.251844,-0.196771,
0.96,1.51089,-0.0189089,-0.186658,1.63224,-0.167079,0.357401,1.61334,0.183762,0.332643,1.5691,0.237482,0.0784793,1.35824,0.238879,-0.18411,
0.99,1.5107,-0.0188418,-0.186788,1.63129,-0.1676,0.356841,1.61421,0.183078,0.33218,1.55963,0.231665,0.0807734,1.33832,0.220202,-0.169156,
1.02,1.50941,-0.0194466,-0.186547,1.63016,-0.168011,0.356143,1.61481,0.182913,0.331875,1.55437,0.227394,0.083854,1.33806,0.189166,-0.161627,
1.05,1.50874,-0.0199868,-0.186393,1.62963,-0.168238,0.355699,1.61496,0.182748,0.3318,1.55269,0.225914,0.0853054,1.33096,0.180343,-0.160467,
1.08,1.50718,-0.0214696,-0.185939,1.62908,-0.16848,0.355383,1.61498,0.182479,0.331596,1.5495,0.222785,0.0874306,1.32642,0.168092,-0.156561,
1.11,1.50596,-0.0229343,-0.185456,1.62857,-0.168761,0.355149,1.61483,0.182224,0.331437,1.54768,0.220956,0.089887,1.33011,0.163695,-0.15808,
1.14,1.50529,-0.0242881,-0.185139,1.62833,-0.168841,0.355194,1.61435,0.181881,0.331387,1.54693,0.22044,0.0901122,1.33947,0.164732,-0.162939,
1.17,1.50466,-0.0250741,-0.184717,1.62825,-0.168935,0.35523,1.61365,0.181721,0.331432,1.5458,0.220071,0.0890924,1.33475,0.190054,-0.170179,
1.2,1.50414,-0.0251398,-0.18426,1.62853,-0.168931,0.355512,1.61283,0.181839,0.331807,1.54549,0.220831,0.0874678,1.34599,0.205756,-0.181709,
1.23,1.50399,-0.0249649,-0.184207,1.62835,-0.16896,0.355608,1.61217,0.181874,0.332017,1.54577,0.221928,0.0861884,1.35104,0.214119,-0.186061,
1.26,1.5038,-0.0243834,-0.184097,1.62863,-0.168924,0.356046,1.61102,0.182024,0.332401,1.54719,0.225689,0.0829374,1.36082,0.231118,-0.192523,
1.29,1.50348,-0.0234248,-0.183892,1.6285,-0.16888,0.356429,1.60954,0.181922,0.332986,1.54928,0.229758,0.0813427,1.36849,0.242909,-0.195396,
1.32,1.50318,-0.0220164,-0.184065,1.62773,-0.168733,0.356698,1.60842,0.18219,0.333283,1.55215,0.234307,0.0809074,1.37462,0.249996,-0.196281,
1.35,1.50292,-0.0208833,-0.184039,1.62693,-0.168617,0.356987,1.60756,0.182468,0.333555,1.55406,0.236577,0.0813399,1.37582,0.252632,-0.197421,
1.38,1.50282,-0.020553,-0.183996,1.62705,-0.16856,0.357072,1.60728,0.182556,0.333748,1.55435,0.23709,0.0814122,1.37481,0.252213,-0.197225,
1.41,1.50254,-0.0195236,-0.183949,1.62712,-0.168486,0.357145,1.6066,0.182922,0.333987,1.55434,0.237517,0.0813562,1.36916,0.248773,-0.195764,
1.44,1.502,-0.0183361,-0.183949,1.62512,-0.16818,0.357176,1.60571,0.183588,0.334119,1.55387,0.237352,0.0814126,1.36111,0.240423,-0.192012,
1.47,1.50141,-0.0175954,-0.183943,1.62399,-0.167985,0.357221,1.60495,0.183869,0.334107,1.55214,0.236555,0.0811495,1.3534,0.229533,-0.187682,
1.5,1.50076,-0.0173198,-0.183616,1.62438,-0.167903,0.357286,1.60449,0.184185,0.334041,1.54931,0.234441,0.0819522,1.34395,0.217945,-0.183964,
1.53,1.49986,-0.0173115,-0.183241,1.62264,-0.16785,0.356876,1.60383,0.184186,0.334201,1.5462,0.232148,0.0828567,1.33709,0.208258,-0.179581,
1.56,1.49932,-0.0173278,-0.183062,1.62141,-0.167698,0.35663,1.60357,0.184131,0.334273,1.54504,0.231083,0.0838805,1.33362,0.20515,-0.178942,
1.59,1.49869,-0.0177302,-0.182816,1.62123,-0.16773,0.35673,1.60273,0.184149,0.334078,1.54258,0.229061,0.0851873,1.32942,0.200954,-0.175955,
1.62,1.49818,-0.0182384,-0.182495,1.62053,-0.167747,0.356705,1.6025,0.184148,0.334121,1.54102,0.227805,0.085794,1.32681,0.200776,-0.17612,
1.65,1.49798,-0.0184382,-0.182394,1.62125,-0.167697,0.356854,1.60214,0.184067,0.333998,1.53996,0.227488,0.0857368,1.32489,0.203353,-0.179582,
1.68,1.49786,-0.0186263,-0.18221,1.62282,-0.167608,0.35713,1.60188,0.184118,0.334166,1.53943,0.227436,0.0855882,1.32662,0.208878,-0.182832,
1.71,1.49787,-0.0187104,-0.182159,1.62269,-0.167644,0.357333,1.60138,0.18393,0.334042,1.53912,0.227837,0.0847171,1.33152,0.215013,-0.187666,
1.74,1.49798,-0.0189326,-0.182181,1.62329,-0.167646,0.357478,1.60127,0.183832,0.334091,1.53901,0.228217,0.0840223,1.33304,0.218301,-0.192967,
1.77,1.49814,-0.0189377,-0.182247,1.62251,-0.167738,0.357618,1.60107,0.183724,0.334077,1.5389,0.229131,0.0818665,1.33839,0.224731,-0.198896,
1.8,1.49853,-0.0190626,-0.182347,1.62308,-0.167952,0.357794,1.60105,0.183646,0.334096,1.53958,0.230054,0.0807137,1.34341,0.229842,-0.203613,
1.83,1.49885,-0.0190365,-0.182464,1.62259,-0.168127,0.357859,1.60115,0.183567,0.334217,1.54088,0.230955,0.0802864,1.34613,0.232014,-0.205676,
1.86,1.49921,-0.0188714,-0.1826,1.62331,-0.168187,0.358015,1.60159,0.183575,0.334321,1.54219,0.231672,0.0799705,1.34848,0.232706,-0.207262,
1.89,1.49941,-0.0188576,-0.182569,1.62387,-0.168225,0.358067,1.60174,0.183531,0.334311,1.54293,0.231983,0.0797839,1.34832,0.232754,-0.207587,
1.92,1.49959,-0.0188593,-0.182677,1.62395,-0.168368,0.358055,1.60201,0.183408,0.334337,1.54386,0.232213,0.0791165,1.3478,0.230243,-0.208282,
1.95,1.49972,-0.0188303,-0.182831,1.62373,-0.168464,0.357907,1.60278,0.183259,0.334333,1.5446,0.23195,0.0781996,1.3463,0.22701,-0.208317,
1.98,1.49998,-0.0188979,-0.182798,1.62486,-0.168462,0.357951,1.60327,0.183054,0.334251,1.54514,0.231425,0.0774747,1.34518,0.224112,-0.20738,
2.01,1.50005,-0.0187781,-0.182879,1.62432,-0.168563,0.357801,1.60375,0.182988,0.334186,1.54557,0.231157,0.0779029,1.34367,0.221553,-0.206822,
2.04,1.50025,-0.0185945,-0.183085,1.62313,-0.168894,0.357385,1.6046,0.182683,0.334148,1.54567,0.230428,0.0770147,1.34111,0.220007,-0.204684,
2.07,1.50036,-0.0185201,-0.183182,1.62288,-0.168962,0.357264,1.60479,0.182543,0.334017,1.5456,0.230057,0.0763725,1.34051,0.219172,-0.204545,
2.1,1.50054,-0.0185825,-0.183198,1.62447,-0.168704,0.357322,1.60528,0.18226,0.333974,1.54579,0.229711,0.0761206,1.34,0.218494,-0.205114,
2.13,1.50082,-0.0186134,-0.183311,1.62484,-0.168736,0.357224,1.60576,0.182053,0.333922,1.54575,0.229343,0.0755972,1.34145,0.219333,-0.205603,
2.16,1.50114,-0.0186442,-0.183465,1.62541,-0.168739,0.357222,1.60616,0.181948,0.333675,1.5459,0.229159,0.0752553,1.34288,0.220079,-0.207261,
2.19,1.50147,-0.0187018,-0.18365,1.62593,-0.168752,0.357253,1.60654,0.181853,0.333507,1.54654,0.228972,0.0749081,1.34545,0.220589,-0.208846,
2.22,1.50184,-0.018631,-0.183662,1.62587,-0.168772,0.357241,1.60709,0.181774,0.333375,1.54741,0.228841,0.0750932,1.34762,0.221888,-0.209846,
2.25,1.50213,-0.0186206,-0.183806,1.62582,-0.168726,0.357192,1.60744,0.181662,0.333284,1.54801,0.228852,0.0751798,1.34917,0.223203,-0.210439,
2.28,1.50245,-0.0186876,-0.1838,1.62723,-0.168544,0.35737,1.60814,0.181676,0.333135,1.54874,0.228804,0.0752307,1.3495,0.224434,-0.209732,
2.31,1.5028,-0.0186921,-0.183678,1.62838,-0.168466,0.357563,1.6088,0.181698,0.333162,1.54978,0.228772,0.0755339,1.35037,0.226016,-0.20621,
2.34,1.50309,-0.0186578,-0.183799,1.62783,-0.168403,0.357286,1.60924,0.181684,0.333014,1.55079,0.22873,0.0757246,1.35073,0.226511,-0.201166,
2.37,1.5033,-0.0185831,-0.183855,1.62781,-0.168169,0.357113,1.60994,0.181902,0.332684,1.5514,0.228743,0.0757864,1.35047,0.226661,-0.200374,
2.4,1.50342,-0.0184535,-0.183814,1.6276,-0.16806,0.357071,1.6103,0.181976,0.332584,1.55179,0.228783,0.0758277,1.35134,0.226786,-0.198503,
2.43,1.50362,-0.0184147,-0.18386,1.6277,-0.167877,0.357024,1.61064,0.181822,0.33245,1.55215,0.228808,0.0758083,1.35143,0.226735,-0.198454,
2.46,1.50366,-0.0184128,-0.183871,1.6276,-0.167933,0.356837,1.61091,0.181763,0.332291,1.55236,0.228793,0.0757625,1.35024,0.226012,-0.197782,
2.49,1.50374,-0.0183847,-0.183907,1.62716,-0.167837,0.356528,1.6113,0.181808,0.332213,1.5526,0.228742,0.0757159,1.35055,0.225959,-0.197504,
2.52,1.50379,-0.0183544,-0.183934,1.62695,-0.167903,0.35634,1.61165,0.181776,0.332173,1.55304,0.22868,0.0759323,1.35186,0.225838,-0.197606,
2.55,1.50382,-0.0183677,-0.183931,1.628,-0.167893,0.35658,1.61179,0.181665,0.332005,1.55339,0.228686,0.0761653,1.35226,0.225951,-0.197173,
2.58,1.50381,-0.018358,-0.183948,1.62774,-0.167891,0.356394,1.61182,0.181667,0.332006,1.5534,0.228675,0.0761735,1.35152,0.225956,-0.197147,
2.61,1.50393,-0.0183514,-0.183931,1.62853,-0.167829,0.356579,1.61218,0.181813,0.331898,1.55363,0.228683,0.076202,1.35265,0.226572,-0.197224,
2.64,1.50397,-0.0183464,-0.183933,1.62909,-0.167754,0.356737,1.61206,0.181918,0.331821,1.5537,0.228712,0.0761751,1.35206,0.226486,-0.197078,
2.67,1.50403,-0.0183479,-0.183997,1.62843,-0.167564,0.356329,1.6123,0.182101,0.331625,1.55371,0.228739,0.0761692,1.3527,0.225891,-0.197175,
2.7,1.50404,-0.0183458,-0.184075,1.62792,-0.167418,0.356047,1.6123,0.18212,0.331517,1.55368,0.228755,0.0761146,1.35178,0.225724,-0.197348,
2.73,1.50411,-0.0183048,-0.184106,1.6281,-0.167313,0.356043,1.6124,0.182232,0.33144,1.55374,0.22878,0.0760364,1.35167,0.225558,-0.197422,
2.76,1.50409,-0.0180471,-0.184051,1.62835,-0.167256,0.356122,1.61263,0.182469,0.331378,1.55382,0.228853,0.0761059,1.35181,0.22529,-0.197333,
2.79,1.50407,-0.0179796,-0.184106,1.62792,-0.167069,0.355941,1.61267,0.182625,0.331259,1.55382,0.228888,0.0761099,1.35228,0.225426,-0.197706,
2.82,1.50409,-0.017944,-0.184104,1.62782,-0.166948,0.355868,1.61278,0.182894,0.331125,1.55385,0.228949,0.0761243,1.35232,0.225771,-0.198007,
2.85,1.50405,-0.0177849,-0.184137,1.62729,-0.16684,0.355608,1.61279,0.182915,0.331102,1.55386,0.229022,0.0759872,1.35243,0.226939,-0.198687,
2.88,1.50403,-0.0177796,-0.184143,1.62747,-0.166852,0.355683,1.61279,0.182947,0.33112,1.55386,0.229084,0.0759756,1.35219,0.227949,-0.198774,
2.91,1.50404,-0.0176598,-0.184119,1.62792,-0.166838,0.355832,1.61281,0.183105,0.331101,1.55391,0.229241,0.0759987,1.35253,0.228401,-0.198843,
2.94,1.50405,-0.0173833,-0.184154,1.62782,-0.166733,0.35581,1.6128,0.183121,0.331128,1.55393,0.22954,0.0760028,1.35148,0.228507,-0.199572,
2.97,1.50411,-0.017214,-0.184225,1.62713,-0.166471,0.355473,1.6129,0.183367,0.331228,1.55392,0.229912,0.0758788,1.35188,0.229141,-0.20036,
3,1.50415,-0.0169095,-0.184196,1.62728,-0.166325,0.355613,1.61288,0.183567,0.331363,1.55385,0.230434,0.0757897,1.35137,0.229051,-0.201621,
3.03,1.50424,-0.0167709,-0.184211,1.62739,-0.166313,0.355732,1.61283,0.183656,0.331442,1.55355,0.23092,0.0755235,1.35106,0.228964,-0.203577,
3.06,1.50442,-0.016343,-0.184395,1.62661,-0.166131,0.355518,1.61276,0.183848,0.331476,1.55335,0.231606,0.0755423,1.34854,0.229219,-0.205407,
3.09,1.50448,-0.0162396,-0.184402,1.6269,-0.165999,0.355721,1.61282,0.184141,0.331578,1.55341,0.231928,0.0756254,1.34895,0.229541,-0.207101,
3.12,1.50461,-0.0160569,-0.184464,1.62652,-0.165942,0.35565,1.61285,0.184315,0.331628,1.55346,0.23228,0.0757515,1.34918,0.23032,-0.207947,
3.15,1.50487,-0.0155187,-0.184561,1.62603,-0.165568,0.355613,1.61317,0.185047,0.33192,1.5537,0.232872,0.0760304,1.34955,0.23071,-0.209427,
3.18,1.50495,-0.0153418,-0.184637,1.62576,-0.165348,0.355542,1.61331,0.18529,0.331948,1.55376,0.232992,0.0760416,1.35016,0.23136,-0.209475,
3.21,1.50506,-0.0149892,-0.184764,1.62535,-0.165002,0.355491,1.61335,0.185705,0.332016,1.55377,0.233373,0.0758568,1.3509,0.231598,-0.210304,
3.24,1.50526,-0.014679,-0.184631,1.62593,-0.164948,0.35577,1.61343,0.185732,0.332056,1.55405,0.233658,0.0758032,1.35212,0.23163,-0.211441,
3.27,1.50536,-0.014401,-0.184553,1.6256,-0.164716,0.355793,1.61403,0.186263,0.332268,1.55425,0.233915,0.0756429,1.35215,0.231586,-0.212146,
3.3,1.50556,-0.0140126,-0.184698,1.62496,-0.164248,0.355823,1.61437,0.186633,0.33224,1.55466,0.234158,0.0757412,1.35223,0.231261,-0.212392,
3.33,1.5056,-0.0135265,-0.184453,1.62527,-0.164094,0.356005,1.61464,0.187042,0.332422,1.55503,0.234331,0.0758864,1.35219,0.230757,-0.212846,
3.36,1.50561,-0.0132537,-0.184634,1.62546,-0.163741,0.355941,1.61505,0.187929,0.332384,1.5551,0.234533,0.0757403,1.35214,0.230198,-0.21336,
3.39,1.50531,-0.012589,-0.184698,1.62451,-0.163161,0.355782,1.61464,0.188367,0.33245,1.55508,0.234723,0.0758489,1.35212,0.230101,-0.214834,
3.42,1.50528,-0.0124452,-0.184673,1.62518,-0.163208,0.355985,1.61471,0.18888,0.332461,1.5551,0.234772,0.075862,1.35115,0.230079,-0.214577,
3.45,1.50519,-0.0122287,-0.18465,1.62529,-0.163189,0.356056,1.61427,0.189332,0.332369,1.55475,0.2349,0.0752172,1.3512,0.229826,-0.214512,
3.48,1.50507,-0.0120273,-0.184544,1.62648,-0.163395,0.356482,1.61411,0.189452,0.332467,1.55472,0.235043,0.0754054,1.35074,0.229818,-0.21455,
3.51,1.50485,-0.0117022,-0.184669,1.62545,-0.162993,0.356374,1.61376,0.189523,0.332428,1.55457,0.23511,0.0754027,1.3502,0.229909,-0.214924,
3.54,1.5048,-0.0116633,-0.184643,1.62582,-0.163048,0.356461,1.61365,0.189717,0.332351,1.55459,0.235164,0.0755112,1.35005,0.229924,-0.214804,
3.57,1.50463,-0.0113658,-0.184537,1.62626,-0.163144,0.356593,1.61318,0.189819,0.332335,1.5543,0.235271,0.0755236,1.34995,0.229329,-0.215399,
3.6,1.50429,-0.0109523,-0.184632,1.62454,-0.162685,0.356191,1.61273,0.189997,0.332231,1.55406,0.235385,0.07549,1.35002,0.22961,-0.214914,
3.63,1.50413,-0.0107558,-0.184416,1.62537,-0.162857,0.356449,1.61244,0.190369,0.332037,1.55386,0.235469,0.0755237,1.34936,0.229353,-0.215197,
3.66,1.50383,-0.0106196,-0.184523,1.62347,-0.16186,0.356166,1.61212,0.190787,0.331953,1.55274,0.235497,0.0746422,1.34876,0.229318,-0.214919,
3.69,1.50356,-0.0104969,-0.18427,1.62437,-0.162177,0.356472,1.61184,0.19123,0.332161,1.55214,0.235538,0.0744807,1.34798,0.22903,-0.215003,
3.72,1.50349,-0.010489,-0.184264,1.62468,-0.162286,0.356548,1.61156,0.191323,0.332075,1.55196,0.235622,0.0747349,1.34783,0.229195,-0.214837,
3.75,1.50318,-0.0104099,-0.184378,1.62297,-0.161682,0.356193,1.6111,0.191233,0.33208,1.55059,0.235343,0.0735041,1.34706,0.229066,-0.214469,
3.78,1.50294,-0.0102854,-0.184213,1.62328,-0.161765,0.356431,1.61097,0.191332,0.332214,1.55042,0.235429,0.0737254,1.34707,0.228947,-0.214519,
3.81,1.50276,-0.0102026,-0.184227,1.62222,-0.161499,0.356285,1.61093,0.191797,0.33237,1.54987,0.235449,0.0732244,1.34647,0.229067,-0.214676,
3.84,1.50262,-0.010152,-0.184273,1.62273,-0.161805,0.356514,1.61052,0.191827,0.332284,1.54971,0.235528,0.0734806,1.34641,0.229481,-0.21462,
3.87,1.50255,-0.0101687,-0.18425,1.62399,-0.162294,0.35676,1.6103,0.191704,0.332281,1.54943,0.235579,0.073393,1.34725,0.230303,-0.214562,
3.9,1.5024,-0.0101035,-0.184308,1.62324,-0.162156,0.356644,1.61011,0.191724,0.332254,1.5494,0.235624,0.0736366,1.34635,0.230112,-0.214892,
3.93,1.50225,-0.00990932,-0.184351,1.62336,-0.162242,0.356702,1.60991,0.191749,0.332169,1.54935,0.23576,0.0738745,1.34663,0.230469,-0.214691,
3.96,1.5021,-0.00985612,-0.184397,1.62227,-0.16205,0.356445,1.6098,0.191633,0.332213,1.54915,0.235816,0.073828,1.34665,0.230825,-0.214626,
3.99,1.50202,-0.00981036,-0.184471,1.6217,-0.161928,0.356326,1.60956,0.191486,0.332227,1.54926,0.235929,0.0742922,1.34709,0.230993,-0.214607,
4.02,1.50188,-0.00976583,-0.184531,1.62126,-0.161846,0.356208,1.60931,0.191597,0.332106,1.54924,0.235976,0.0744217,1.34658,0.230894,-0.214573,
4.05,1.50191,-0.00972869,-0.184541,1.6226,-0.162226,0.356565,1.60924,0.191395,0.33215,1.54932,0.236122,0.0745525,1.34774,0.231298,-0.214423,
4.08,1.50192,-0.00971341,-0.184561,1.62231,-0.162164,0.356487,1.60917,0.191323,0.332137,1.54937,0.236169,0.0748468,1.34717,0.231145,-0.214117,
4.11,1.50186,-0.00968298,-0.184626,1.62168,-0.161975,0.356237,1.60906,0.191398,0.332126,1.54931,0.236213,0.0749176,1.3454,0.230804,-0.21401,
4.14,1.50177,-0.00968994,-0.184721,1.62098,-0.161726,0.356098,1.60889,0.191281,0.332151,1.54908,0.236355,0.0752771,1.34525,0.231539,-0.21339,
4.17,1.50179,-0.00971741,-0.184748,1.62255,-0.162319,0.356368,1.60883,0.191252,0.332123,1.54901,0.236435,0.0753404,1.34549,0.231605,-0.213324,
4.2,1.5018,-0.00979,-0.184726,1.62339,-0.162652,0.356642,1.6087,0.191146,0.332121,1.54896,0.236571,0.0756577,1.34481,0.23189,-0.213447,
4.23,1.50181,-0.00979197,-0.184721,1.62313,-0.162562,0.356637,1.60869,0.191143,0.332142,1.54886,0.236677,0.0756873,1.34487,0.232126,-0.213292,
4.26,1.50189,-0.00975095,-0.184618,1.62256,-0.16232,0.356604,1.60889,0.191484,0.332431,1.54878,0.236765,0.0756396,1.34525,0.23304,-0.213028,
